UF,UPA,V1028,V2007,V2009,VD4016
Tocantins,170018726,70.8465462,Homem,24,500
Tocantins,170018726,70.8465462,Homem,22,500
Tocantins,170018726,59.33157027,Homem,55,998
Tocantins,170018726,59.33157027,Mulher,29,2000
Tocantins,170018726,78.22439636,Homem,33,1996
Tocantins,170018726,78.22439636,Mulher,30,800
Tocantins,170018726,49.18165775,Mulher,55,400
Tocantins,170018726,65.25984092,Homem,56,600
Tocantins,170018726,73.91465889,Homem,62,450
Tocantins,170018726,73.91465889,Homem,25,998
Tocantins,170018726,63.33013605,Homem,31,600
Tocantins,170018726,57.29255368,Homem,55,998
Tocantins,170018726,76.63081143,Homem,43,998
Tocantins,170019002,135.9377474,Homem,39,1500
Tocantins,170019002,110.81180672,Homem,67,300
Tocantins,170019002,110.81180672,Mulher,48,988
Tocantins,170019002,97.68282921,Homem,61,800
Tocantins,170019002,107.28857352,Homem,65,1500
Tocantins,170019002,125.51133553,Mulher,50,5000
Tocantins,170019002,127.91958595,Mulher,26,998
Tocantins,170019002,127.91958595,Homem,19,1000
Tocantins,170019002,119.96501753,Homem,33,998
Tocantins,170019002,130.51129733,Homem,45,998
Tocantins,170019002,136.6721741,Homem,25,1600
Tocantins,170019002,133.59353281,Homem,39,998
Tocantins,170019002,96.53945428,Homem,75,1000
Tocantins,170020090,149.47393927,Homem,48,1200
Tocantins,170020090,141.561735,Homem,46,1800
Tocantins,170020090,111.3772909,Homem,51,350
Tocantins,170020090,167.83691467,Homem,36,1300
Tocantins,170020090,172.54798871,Homem,22,200
Tocantins,170020090,172.54798871,Homem,18,150
Tocantins,170024293,146.02972439,Mulher,39,998
Tocantins,170024293,144.34329404,Mulher,17,250
Tocantins,170024293,124.74149239,Mulher,75,60
Tocantins,170024293,126.13415551,Mulher,59,30
Tocantins,170024293,225.11596902,Homem,26,300
Tocantins,170024293,170.11107651,Homem,40,3500
Tocantins,170024293,162.95354987,Homem,37,800
Tocantins,170026158,143.21764383,Mulher,52,400
Tocantins,170026158,143.21764383,Mulher,30,400
Tocantins,170026158,143.21764383,Homem,39,870
Tocantins,170026158,153.23919303,Homem,55,1800
Tocantins,170026158,113.14560789,Homem,56,1100
Tocantins,170026158,133.18453336,Homem,53,500
Tocantins,170026158,126.98698267,Homem,71,450
Tocantins,170026158,118.07868296,Homem,53,330
Tocantins,170026158,146.07352012,Homem,42,2200
Tocantins,170026158,112.7159563,Homem,53,1000
Tocantins,170026158,190.4075487,Homem,24,585
Tocantins,170026158,147.74520001,Homem,50,1600
Tocantins,170028161,160.10317507,Homem,56,700
Tocantins,170028161,171.79621238,Homem,56,500
Tocantins,170028161,180.2674948,Homem,39,500
Tocantins,170028161,162.14285979,Homem,40,500
Tocantins,170028161,175.13991514,Homem,26,700
Tocantins,170028161,228.17572175,Homem,29,1200
Tocantins,170029281,109.94781356,Homem,61,1500
Tocantins,170029281,133.50005796,Homem,67,500
Tocantins,170029281,123.94189102,Homem,56,1650
Tocantins,170029281,131.65889234,Homem,53,1500
